CONTROL_NUMBER,CARD_PROM_12,CHILDREN,DONOR_AGE,FILE_CARD_GIFT,FREQUENCY_STATUS_97NK,INCOME_GROUP,LAST_GIFT_AMT,LIFETIME_CARD_PROM,LIFETIME_GIFT_AMOUNT,LIFETIME_GIFT_COUNT,LIFETIME_MAX_GIFT_AMT,LIFETIME_MIN_GIFT_AMT,LIFETIME_PROM,MEDIAN_HOME_VALUE,MEDIAN_HOUSEHOLD_INCOME,MONTHS_SINCE_FIRST_GIFT,MONTHS_SINCE_LAST_GIFT,MONTHS_SINCE_LAST_PROM_RESP,NUMBER_PROM_12,PCT_ATTRIBUTE1,PCT_ATTRIBUTE2,PCT_ATTRIBUTE3,PCT_ATTRIBUTE4,PCT_OWNER_OCCUPIED,PEP_STAR,PER_CAPITA_INCOME,RECENT_AVG_CARD_GIFT_AMT,RECENT_AVG_GIFT_AMT,RECENT_CARD_RESPONSE_COUNT,RECENT_CARD_RESPONSE_PROP,RECENT_RESPONSE_COUNT,RECENT_RESPONSE_PROP,RECENT_STAR_STATUS,WEALTH_RATING,WEALTH_RATING_MISSING,MONTHS_SINCE_LAST_PROM_RESP_MISSING,DONOR_AGE_MISSING,DONOR_GENDER_F,DONOR_GENDER_M,DONOR_GENDER_U,HOME_OWNER_H,HOME_OWNER_U,RECENCY_STATUS_96NK_A,RECENCY_STATUS_96NK_E,RECENCY_STATUS_96NK_F,RECENCY_STATUS_96NK_L,RECENCY_STATUS_96NK_N,RECENCY_STATUS_96NK_S,SES_1,SES_2,SES_3,SES_4,SES_?,URBANICITY_?,URBANICITY_C,URBANICITY_R,URBANICITY_S,URBANICITY_T,URBANICITY_U
60581,1.9459,0.0,-4.0073,2.6461,2.0,2.0461,3.4915,3.9623,5.8558,3.3189,4.6287,3.4183,4.2796,7.9771,5.9428,4.6617,-2.5088,3.434,2.7822,0.0,-4.0431,4.0817,3.7522,-4.0576,0.0,9.6533,3.0445,3.4117,1.7396,0.0871,2.1101,0.1672,2.1758,1.7497,0,0.0,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
180289,1.9459,0.0,-3.8067,2.6461,1.0,2.0461,3.8677,3.5612,5.9795,3.3189,4.1683,3.2393,4.491,8.15,5.8454,5.0358,-2.6596,3.3673,2.7822,2.7794,-3.7842,3.834,4.0362,-4.3924,1.0,9.9509,0.0,3.7569,1.5465,0.0,1.6581,0.044,2.1758,2.4641,0,0.0,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
49709,1.6094,0.0,-3.6109,2.7146,1.0,2.1677,3.6332,3.4406,5.708,3.2437,3.9041,3.2393,4.3335,7.9539,5.8861,5.1288,-2.229,3.5264,2.5767,3.0497,-4.0775,4.1627,3.7041,-3.803,0.0,9.5919,0.0,3.491,1.5465,0.0,1.6581,0.0797,2.1758,2.6212,0,0.0,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
130616,1.9459,0.0,-4.1271,2.839,4.0,2.0461,3.4915,3.1866,5.9382,3.4541,4.0002,3.2777,4.1305,7.9071,5.7038,4.4978,-2.587,3.4012,2.7822,2.9502,-3.989,4.252,3.1618,-4.2171,1.0,9.0338,2.6391,3.4094,2.2716,0.375,2.4203,0.2761,2.2736,1.5587,1,0.0,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
63023,1.9459,3.0,-3.8286,2.9496,3.0,2.0461,4.3246,3.6165,5.8326,3.4852,3.8201,3.1577,4.5132,7.8662,5.8454,5.1864,-2.7272,3.3322,2.7183,2.7794,-3.9703,3.8763,4.071,-4.0576,1.0,9.2597,2.3026,3.3137,2.0406,0.2624,2.3272,0.2746,2.2834,1.7497,0,0.0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
104267,1.7918,0.0,-3.2958,3.4076,3.0,1.3186,3.2122,3.6165,5.7534,3.5732,3.7979,3.1142,4.2752,7.813,5.4467,5.1808,-2.5088,3.434,2.65,2.7794,-4.0073,3.7435,4.137,-3.9481,1.0,9.1941,1.9459,3.1449,2.1628,0.3365,2.2246,0.2335,2.2834,1.7497,0,0.0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
25336,1.9459,4.0,-2.1972,3.0955,2.0,1.3186,3.4915,3.7186,5.977,3.5732,3.7979,3.2393,4.6368,7.9297,5.6348,5.1864,-2.5088,3.434,2.7822,2.7794,-3.9318,3.834,3.9242,-4.1082,1.0,9.466,0.0,3.3257,1.5465,0.0,1.9809,0.1337,2.2834,2.1694,0,0.0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
159659,1.9459,4.0,-4.2627,2.9496,4.0,1.3186,3.3262,3.408,5.8529,3.5732,3.8201,3.954,4.3594,8.0635,5.6058,4.9332,-2.5088,3.434,2.7822,2.8473,-3.5835,3.6698,4.2285,-4.1719,1.0,9.5396,1.9459,3.1582,2.1628,0.3674,2.4203,0.345,2.1758,2.0481,0,0.0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
80467,1.7918,2.0,-3.1355,2.5725,2.0,1.7471,3.6332,2.7216,5.5769,3.074,3.9041,3.2393,3.766,7.8688,5.3706,4.2459,-2.7906,3.2958,2.8422,2.7794,-3.7377,3.8121,4.0879,-4.3153,0.0,9.1968,2.3979,3.3257,1.9014,0.511,1.8325,0.2515,2.1758,1.5587,1,0.0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
88956,1.7918,3.0,-3.5553,2.4931,1.9956,2.0461,3.7804,2.7216,5.6357,3.074,4.0183,3.57,3.7187,8.196,6.3244,5.4461,-2.7906,3.2958,2.7183,2.7794,-4.0604,3.3409,4.7328,-3.6848,0.0,9.8997,2.7726,3.5784,1.7396,0.2874,1.8325,0.2515,2.1758,1.5587,1,0.0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
152417,1.9459,4.0,-3.8918,2.9496,1.0,2.1677,3.9671,3.694,6.0045,3.5447,4.1683,3.1577,4.5665,8.3797,5.8464,5.1808,-2.587,3.4012,2.7822,2.7794,-3.7842,3.9935,3.963,-4.0916,0.0,9.7868,0.0,3.7569,1.5465,0.0,1.8325,0.0908,2.1758,1.5587,1,0.0,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7541,1.9459,4.0,-3.2581,2.9496,3.0,1.5556,3.3262,3.3395,5.7597,3.4852,3.7979,3.1577,4.5769,7.817,5.3471,4.8269,-2.7272,3.3322,3.4063,2.7794,-4.382,2.9039,3.1618,-4.1913,1.0,9.2556,1.9459,3.1633,2.2716,0.4055,2.3272,0.2515,2.1758,1.5587,1,0.0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
139626,1.9459,4.0,-2.7081,3.1822,4.0,2.0461,3.5506,3.7186,6.2734,3.8634,4.0002,3.2393,4.6368,8.2371,6.2634,5.1522,-2.587,3.4012,2.8989,2.7794,-3.3673,4.1782,4.0537,-3.6594,1.0,10.2265,2.3979,3.3481,2.0406,0.2414,2.5055,0.3104,2.2834,2.5458,0,0.0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
136839,1.9459,2.0,-3.3322,2.5725,3.0,1.9078,3.4915,3.0543,5.6708,3.2437,3.7979,3.2393,3.9742,8.0115,6.045,4.6232,-2.6596,3.3673,2.7183,2.7794,-3.8067,4.1782,3.7284,-3.8251,0.0,9.6822,2.3979,3.2702,1.7396,0.1544,0.0,0.2515,2.1758,1.5587,1,0.0,1,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
167654,1.6094,1.0,-3.7136,2.7146,1.0,2.276,3.6847,3.266,5.698,3.1625,3.9437,3.2393,4.2656,8.6767,6.5236,4.9113,-2.3312,3.4965,2.5767,3.4641,-3.8286,3.9935,4.0184,-3.986,0.0,10.4315,2.8904,3.5501,1.7396,0.1823,1.6581,0.0742,2.1758,1.5587,1,0.0,0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
129408,1.9459,2.0,-3.7377,3.0007,3.0,1.7471,4.1871,3.7186,6.4398,3.5154,4.3517,3.4183,4.5871,8.0085,6.0064,5.074,-2.587,3.4012,2.8989,2.7794,-4.0604,4.0984,3.1618,-3.986,0.0,9.5434,3.6889,4.0503,2.1628,0.3104,2.2246,0.2135,2.1758,2.3752,0,0.0,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
64445,1.7918,1.0,-3.912,2.4068,2.0,2.0461,3.6593,3.0059,5.6499,3.1192,3.9847,3.4183,4.0111,8.0309,5.4806,4.4978,-2.587,3.4012,2.65,2.8964,-3.7842,3.5623,3.8631,-4.52,0.0,9.3061,0.0,3.491,1.5465,0.2094,1.8325,0.0998,2.1758,1.5587,1,0.0,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
176929,1.9459,1.0,-3.2958,2.4931,3.0,1.8942,3.4915,3.0543,6.0409,3.2039,4.438,3.4183,4.0467,7.9685,5.5094,4.4166,-2.587,3.434,2.8422,2.7794,-3.7612,3.7669,4.1989,-4.38,0.0,9.4162,3.9318,4.0829,1.7396,0.1053,2.1101,0.1914,2.1758,1.5587,1,0.0,1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
133042,1.9459,2.0,-1.3863,2.5725,2.0,2.0461,3.9671,2.7853,5.7013,3.074,4.1683,3.8181,3.766,7.8692,5.4467,4.2601,-2.6596,3.3673,2.7822,2.7794,-4.0073,3.8763,4.1684,-4.0402,0.0,9.2485,3.3673,3.8137,1.9014,0.4055,1.8325,0.2231,2.1758,1.5587,1,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
173348,1.9459,1.0,-2.8904,2.6461,4.0,1.9078,3.6742,3.0059,5.6249,3.2437,3.7283,3.1577,3.9359,8.1503,6.0497,4.4166,-2.587,3.4657,2.7183,2.7794,-3.7612,4.0817,3.9242,-4.3019,1.0,9.7429,1.7918,3.1449,2.0406,0.3185,2.2246,0.2723,2.1758,1.5587,1,0.0,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
145966,1.9459,0.0,-3.4657,2.5725,1.0,1.7471,3.8466,2.9552,5.6285,3.074,4.0709,3.4183,3.9553,8.3054,5.7526,5.4461,-2.5088,3.434,2.7822,2.7794,-4.0943,3.7435,3.8839,-4.699,0.0,9.4856,3.2189,3.7333,1.7396,0.1544,1.6581,0.0649,2.1758,1.5587,1,0.0,1,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
82739,1.9459,0.0,-3.9703,2.5725,1.0,2.0461,3.7573,3.1003,5.6321,3.1192,4.0002,3.2393,4.0291,7.9347,5.5872,4.4753,-2.587,3.4012,2.8422,2.7794,-3.6636,3.5336,4.4615,-4.7608,0.0,9.9584,2.3979,3.491,1.7396,0.1053,1.8325,0.1053,2.1758,1.5587,1,0.0,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8657,1.6094,4.0,-2.4849,3.4076,1.0,1.8942,3.6332,3.4721,6.1617,3.5154,4.0878,3.4817,4.7024,8.2745,5.8693,5.1048,-3.2304,3.2958,3.264,2.7794,-4.0254,3.6175,4.2713,-4.3417,1.0,9.6698,3.0445,3.6328,1.9014,0.2231,1.8325,0.1672,2.1758,2.3752,0,0.0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
168247,1.9459,2.0094,-3.3322,2.4931,1.0,1.8942,3.8677,2.9017,0.0,3.074,4.0878,3.2393,3.8755,8.606,6.0981,4.4166,-2.587,3.4012,2.7822,2.7794,-3.7377,3.9366,4.3772,-3.8678,0.5067,10.0401,1.7918,3.491,1.7396,0.1544,1.8325,0.1337,2.1758,1.5587,1,0.0,1,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
87309,1.9459,1.0,-3.0445,2.5725,2.0,1.5556,3.7573,2.7853,5.6499,3.074,4.0002,3.7017,3.7187,7.8178,4.6634,4.2741,-2.6596,3.3673,2.7183,2.7794,-3.2581,3.7898,3.6004,-4.38,0.0,9.1718,3.0445,3.6328,1.9014,0.4055,1.8325,0.2515,2.1758,1.5587,1,0.0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
169992,1.6094,4.0,-2.9957,3.4688,3.0,2.0461,3.6064,3.643,6.0896,3.7525,3.8838,3.1577,4.5871,8.3874,5.9814,5.1919,-2.6596,3.3673,2.4118,2.7794,-4.0943,3.8968,4.1838,-4.38,1.0,9.6421,2.6391,3.4216,2.2716,0.4055,2.2246,0.2335,2.2834,2.2776,0,0.0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
111918,1.6094,0.0,-3.1355,3.0955,3.0,1.9078,3.4605,3.408,6.0597,3.8205,3.8201,3.1577,4.4214,7.8692,5.5255,5.1919,-2.587,3.4012,2.4977,2.8964,-3.8286,3.6175,4.2138,-4.0224,1.0,9.5768,2.3979,3.3075,1.9014,0.2005,2.1101,0.2111,2.2834,2.4641,0,0.0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
135595,1.9459,3.0,-1.3863,2.7146,3.0,2.276,3.4915,3.643,5.7907,3.422,3.7979,3.1577,4.491,8.1833,6.375,5.074,-2.587,3.4012,2.7822,2.8396,-3.989,4.252,3.798,-3.7338,0.0,9.9022,2.3979,3.3257,1.7396,0.0953,2.1101,0.174,2.1758,2.4641,0,0.0,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
18694,1.6094,3.0,-2.9957,2.5725,1.0,1.5556,3.6332,3.3034,5.6604,3.282,3.9041,3.1577,4.2796,7.8275,5.0938,4.8738,-1.6659,3.6376,2.4977,2.7794,-3.8286,3.7435,4.3123,-4.4525,0.0,8.9346,0.0,3.491,1.8613,0.0,1.6581,0.0573,2.1758,1.5587,1,0.0,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
103488,1.6094,3.0,-3.0445,3.1822,4.0,2.0461,3.2321,3.3034,5.9115,3.3895,3.7979,3.1142,4.3069,7.8878,5.3936,5.1694,-2.7906,3.2958,2.65,2.7794,-3.7842,3.644,4.2572,-4.0402,1.0,9.3026,2.1972,3.2315,2.0406,0.357,2.4203,0.3832,2.2834,1.5587,1,0.0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
41242,1.9459,3.0,-2.3979,2.8958,1.0,1.9078,3.6332,3.5612,6.1533,3.7525,3.9041,3.1577,4.5871,8.0913,5.5094,5.0358,-2.5088,3.434,2.9525,2.7794,-3.5553,3.9366,3.8839,-3.986,1.0,9.2373,0.0,3.491,1.5465,0.0,1.6581,0.0516,3.0354,2.0481,0,0.0,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
60385,1.9459,0.0,-3.9512,2.5725,1.0,1.5556,3.6332,3.2271,5.7046,3.2039,3.9041,3.2393,4.1776,7.8681,5.6664,4.6617,-1.9865,3.5835,2.65,2.9502,-3.989,3.8968,3.9043,-3.9672,0.0,9.6474,2.7726,3.4756,1.7396,0.1178,1.8325,0.0998,2.1758,2.0481,0,0.0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
85617,1.9459,1.0,-2.1972,2.7787,3.0,1.5556,3.5215,3.1866,5.7046,3.282,3.8201,3.2393,4.1928,7.8915,5.5722,4.6232,-2.7272,3.3322,2.8422,2.7794,-3.9703,3.8669,3.9818,-3.9672,1.0,9.2833,2.3979,3.3137,1.9014,0.2005,1.9809,0.1467,2.2834,1.5587,0,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
87904,1.9459,4.0,-3.1355,2.839,1.0,1.8942,3.6332,3.6165,5.8756,3.4852,3.9041,3.1577,4.5455,8.1106,6.1181,5.0926,-2.587,3.4012,2.7779,2.7794,-3.8712,3.5336,4.137,-3.7805,0.0,9.7492,2.4849,3.4281,1.7396,0.0953,2.5967,0.1337,2.1758,2.4641,0,0.0,0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
113910,1.9459,0.0,-2.3979,2.7952,4.0,1.3186,3.3262,3.2271,5.7046,3.422,3.752,3.1577,4.2226,7.793,5.2417,4.6617,-2.7272,3.3322,2.65,2.7794,-3.7612,3.644,4.1045,-4.2317,1.0,9.0546,1.9459,3.1535,2.1628,0.4055,2.2246,0.2335,2.1758,1.91,0,0.0,0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
70541,1.7918,4.0,-3.9512,2.4931,1.0,2.1677,3.8677,2.9552,5.6499,3.074,4.0878,3.57,3.8546,7.9268,6.0707,4.7798,-1.839,3.6109,2.5767,2.8396,-4.0073,3.5623,4.0537,-4.0402,0.0,9.7733,0.0,3.7569,1.5465,0.0,1.6581,0.1053,2.1758,1.5587,1,0.0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
10606,1.9459,0.0,-3.2189,2.7787,3.0,1.9078,3.5506,3.1866,5.7846,3.3544,3.9041,3.1577,4.3721,8.0575,6.0591,4.633,-2.6596,3.3673,2.8989,2.7794,-3.9318,4.2231,4.0879,-3.6333,0.0,9.7974,2.4849,3.3748,2.0406,0.2874,2.2246,0.2453,2.1758,2.6212,0,0.0,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
32431,1.9459,1.0,-2.9444,2.5725,3.0,1.7471,3.4915,2.7853,5.5994,3.1192,3.7979,3.2777,3.766,7.9053,5.5215,4.2601,-2.6596,3.3673,2.7822,2.7794,-2.9444,3.3049,4.6212,-4.0402,0.0,9.5959,2.3979,3.3257,1.9014,0.4055,1.8325,0.2231,2.1758,1.5587,1,0.0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
159171,1.6094,3.0,-3.1781,2.6461,1.0,2.0461,3.6332,3.1866,5.6742,3.2039,3.9041,3.2393,4.2371,8.3324,6.0331,4.7691,-2.3312,3.4965,2.5767,2.7794,-3.9703,3.6175,4.0347,-3.8885,1.0,9.7137,2.7726,3.46,1.7396,0.1544,1.8325,0.1249,2.1758,2.3752,0,0.0,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
114850,1.7918,3.0,-3.434,2.4931,3.0,1.9078,3.3262,2.7853,5.5957,3.1192,3.7979,3.2393,3.766,7.9203,5.2523,4.3016,-2.587,3.4012,2.65,2.7794,-3.9005,3.5336,4.4615,-4.0402,0.0,9.3002,2.3979,3.2637,1.7396,0.2231,1.9809,0.2624,2.1758,1.5587,1,0.0,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
40655,1.9459,2.0094,-3.2958,2.7787,1.0,1.5556,3.7573,3.3395,5.8385,3.3544,4.0002,3.3393,4.3203,8.0059,5.6904,4.7776,-2.587,3.4012,2.7822,2.7794,-3.4012,3.8763,3.963,-4.3924,1.0,9.873,0.0,3.6328,1.5465,0.0,1.6581,0.0516,3.1272,2.3752,0,0.0,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
120189,1.9459,2.0094,-3.3673,2.839,1.0,2.0461,3.8677,3.643,5.9896,3.3189,4.0878,3.4183,4.5132,7.8938,5.5013,5.1464,-1.839,3.6109,2.65,2.8396,-3.8067,3.9169,4.2138,-4.0402,1.0,9.2891,3.2581,3.7569,1.8613,0.1053,1.6581,0.0488,2.1758,1.5587,0,0.0,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
190727,1.6094,0.0,-2.0794,2.9496,1.0,1.7471,3.5215,3.5027,5.8529,3.5447,3.863,3.1577,4.4214,7.9528,5.4681,4.996,-1.6659,3.7204,2.4977,2.7794,-4.4298,2.9039,4.809,-4.0576,1.0,9.3142,2.1972,3.2891,1.9014,0.2005,1.9809,0.1544,2.1758,1.5587,0,0.0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
139174,1.9459,1.0,-3.434,2.6461,1.0,1.9078,3.7573,3.2271,5.698,3.282,4.0002,3.2393,4.2515,8.1073,5.948,4.7691,-2.5088,3.434,2.7822,2.7794,-3.7842,4.1311,3.9438,-3.7805,0.0,9.6305,0.0,3.6328,1.5465,0.0,1.6581,0.0611,2.1758,1.5587,1,0.0,1,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8195,1.9459,2.0,-3.4012,2.8958,4.0,1.8942,3.3262,3.4721,5.8868,3.5447,3.7979,3.2393,4.4451,7.8409,5.2417,4.7606,-2.5088,3.434,2.7822,2.7794,-3.912,3.4419,4.1684,-4.1082,1.0,9.2335,2.1972,3.1982,2.1628,0.3104,2.3272,0.2515,2.2834,1.7497,0,0.0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
186684,1.9459,3.0,-3.3322,3.0007,1.0,1.8942,3.4915,3.5892,6.1949,3.654,4.0002,3.2393,4.6368,8.3442,5.6168,5.0358,-3.148,3.434,3.0518,2.7794,-4.1897,3.2675,4.137,-4.835,1.0,9.4877,0.0,3.3951,1.5465,0.0,1.6581,0.0488,2.9862,1.91,0,0.0,1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
31968,1.9459,0.0,-3.434,2.5725,1.0,2.276,3.8677,3.2271,5.7502,3.1625,4.0878,3.2393,4.1143,8.2165,6.2577,4.7798,-1.839,3.6109,2.65,2.8964,-3.8067,3.8121,4.1838,-4.1563,1.0,10.2444,3.2581,3.7569,1.7396,0.0871,1.8325,0.0871,2.1758,2.6212,0,0.0,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
135240,1.6094,1.0,-3.3322,2.5725,1.0,1.8942,3.6593,2.8452,5.5994,3.074,3.9241,3.4183,3.8332,8.0165,6.107,4.3544,-2.1151,3.5553,2.5767,2.7794,-3.8286,3.9366,4.0184,-3.7574,0.0,9.6025,2.6391,3.4281,1.9014,0.2874,1.8325,0.1432,2.1758,1.5587,1,0.0,1,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
132239,1.9459,0.0,-0.0,2.7146,3.0,1.3186,3.4915,3.3034,5.7691,3.3189,3.8417,3.954,4.2933,7.8519,4.8752,4.7691,-2.7906,3.2958,2.7183,2.7794,-3.6889,3.8669,4.1838,-4.4169,1.0,9.0309,2.5649,3.3495,1.7396,0.1178,1.9809,0.1621,2.1758,1.5587,0,0.0,0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
